source,target,type
job:O00704,cap:运动学,requires_capability
job:O00704,cap:动力学,requires_capability
job:O00704,cap:EtherCAT,requires_capability
job:O00704,cap:电机驱动,requires_capability
job:O00704,cap:传感器,requires_capability
job:O08149,cap:C++,requires_capability
job:O08149,cap:ROS/ROS2,requires_capability
job:O01876,cap:Python,requires_capability
job:O01876,cap:C++,requires_capability
job:O01876,cap:ROS/ROS2,requires_capability
job:O01876,cap:运动控制,requires_capability
job:O01876,cap:路径规划,requires_capability
job:O01876,cap:轨迹优化,requires_capability
job:O01876,cap:运动学,requires_capability
job:O01876,cap:动力学,requires_capability
job:O01876,cap:MPC,requires_capability
job:O01876,cap:仿真,requires_capability
job:O01876,cap:Linux,requires_capability
job:O08156,cap:C++,requires_capability
job:O08156,cap:ROS/ROS2,requires_capability
job:O01988,cap:C++,requires_capability
job:O01988,cap:ROS/ROS2,requires_capability
job:O01919,cap:仿真,requires_capability
job:O01919,cap:电机驱动,requires_capability
job:O01919,cap:标定,requires_capability
job:O08202,cap:电机驱动,requires_capability
job:O08202,cap:传感器,requires_capability
job:O00313,cap:Python,requires_capability
job:O00313,cap:C++,requires_capability
job:O00313,cap:CUDA,requires_capability
job:O00313,cap:计算机视觉,requires_capability
job:O00313,cap:点云处理,requires_capability
job:O00313,cap:NeRF/3DGS,requires_capability
job:O00313,cap:Linux,requires_capability
job:O00313,cap:Git,requires_capability
job:O00313,cap:CI/CD,requires_capability
job:O00313,cap:标定,requires_capability
job:O03418,cap:端到端学习,requires_capability
job:O03418,cap:仿真,requires_capability
job:O03418,cap:PCB设计,requires_capability
job:O01642,cap:运动控制,requires_capability
job:O01642,cap:传感器,requires_capability
job:O01818,cap:传感器,requires_capability
job:O01326,cap:TensorFlow,requires_capability
job:O01326,cap:VLA,requires_capability
job:O01326,cap:深度学习,requires_capability
job:O01326,cap:自然语言处理,requires_capability
job:O01326,cap:Diffusion,requires_capability
job:O01326,cap:多模态,requires_capability
job:O01326,cap:运动控制,requires_capability
job:O08214,cap:传感器,requires_capability
job:O08214,cap:SolidWorks,requires_capability
job:O08214,cap:AutoCAD,requires_capability
job:O08214,cap:NX/UG,requires_capability
job:O08034,cap:Python,requires_capability
job:O08034,cap:PyTorch,requires_capability
job:O08034,cap:ROS/ROS2,requires_capability
job:O08034,cap:VLA,requires_capability
job:O08034,cap:强化学习,requires_capability
job:O08034,cap:模仿学习,requires_capability
job:O08034,cap:多模态,requires_capability
job:O08034,cap:端到端学习,requires_capability
job:O08034,cap:运动学,requires_capability
job:O08034,cap:仿真,requires_capability
job:O08034,cap:传感器,requires_capability
job:O08034,cap:Linux,requires_capability
job:O08034,cap:标定,requires_capability
job:O08211,cap:电机驱动,requires_capability
job:O00104,cap:传感器,requires_capability
job:O00590,cap:端到端学习,requires_capability
job:O00828,cap:C++,requires_capability
job:O00828,cap:强化学习,requires_capability
job:O00828,cap:深度学习,requires_capability
job:O00828,cap:端到端学习,requires_capability
job:O00828,cap:仿真,requires_capability
job:O00828,cap:数据标注,requires_capability
job:O03541,cap:Python,requires_capability
job:O01264,cap:C++,requires_capability
job:O01264,cap:强化学习,requires_capability
job:O01264,cap:模仿学习,requires_capability
job:O01264,cap:深度学习,requires_capability
job:O01264,cap:传感器,requires_capability
job:O01264,cap:数据采集,requires_capability
job:O01809,cap:仿真,requires_capability
job:O00424,cap:多模态,requires_capability
job:O07996,cap:PyTorch,requires_capability
job:O07996,cap:强化学习,requires_capability
job:O07996,cap:模仿学习,requires_capability
job:O07996,cap:运动控制,requires_capability
job:O07996,cap:仿真,requires_capability
job:O07996,cap:嵌入式开发,requires_capability
job:O07996,cap:标定,requires_capability
job:O01143,cap:C++,requires_capability
job:O01143,cap:TensorFlow,requires_capability
job:O01143,cap:深度学习,requires_capability
job:O01143,cap:计算机视觉,requires_capability
job:O01143,cap:多模态,requires_capability
job:O01143,cap:电机驱动,requires_capability
job:O00539,cap:Python,requires_capability
job:O00539,cap:C++,requires_capability
job:O00539,cap:ROS/ROS2,requires_capability
job:O00539,cap:电机驱动,requires_capability
job:O00539,cap:传感器,requires_capability
job:O00739,cap:ROS/ROS2,requires_capability
job:O08096,cap:多模态,requires_capability
job:O00617,cap:Python,requires_capability
job:O00617,cap:C++,requires_capability
job:O00617,cap:ROS/ROS2,requires_capability
job:O00617,cap:电机驱动,requires_capability
job:O00617,cap:传感器,requires_capability
job:O08234,cap:MATLAB,requires_capability
job:O08234,cap:仿真,requires_capability
job:O08234,cap:电机驱动,requires_capability
job:O01387,cap:Python,requires_capability
job:O01387,cap:Linux,requires_capability
job:O01387,cap:数据采集,requires_capability
job:O07917,cap:电机驱动,requires_capability
job:O07917,cap:传感器,requires_capability
job:O00953,cap:电机驱动,requires_capability
job:O01185,cap:C++,requires_capability
job:O01185,cap:强化学习,requires_capability
job:O01185,cap:深度学习,requires_capability
job:O01185,cap:端到端学习,requires_capability
job:O01185,cap:仿真,requires_capability
job:O01185,cap:数据标注,requires_capability
job:O02256,cap:嵌入式开发,requires_capability
job:O02256,cap:传感器,requires_capability
job:O02256,cap:PCB设计,requires_capability
job:O02256,cap:Linux,requires_capability
job:O01414,cap:C++,requires_capability
job:O01414,cap:ROS/ROS2,requires_capability
job:O01414,cap:MuJoCo,requires_capability
job:O01414,cap:深度学习,requires_capability
job:O01414,cap:路径规划,requires_capability
job:O01414,cap:目标检测,requires_capability
job:O01414,cap:语义分割,requires_capability
job:O01414,cap:点云处理,requires_capability
job:O01414,cap:仿真,requires_capability
job:O01414,cap:数据采集,requires_capability
job:O00091,cap:ROS/ROS2,requires_capability
job:O00091,cap:MoveIt,requires_capability
job:O00091,cap:SLAM,requires_capability
job:O00091,cap:端到端学习,requires_capability
job:O00091,cap:路径规划,requires_capability
job:O00091,cap:目标检测,requires_capability
job:O00091,cap:语义分割,requires_capability
job:O00091,cap:点云处理,requires_capability
job:O00091,cap:EtherCAT,requires_capability
job:O00091,cap:传感器,requires_capability
job:O00091,cap:标定,requires_capability
job:O08225,cap:C++,requires_capability
job:O08225,cap:轨迹优化,requires_capability
job:O08225,cap:动力学,requires_capability
job:O08225,cap:仿真,requires_capability
job:O00937,cap:Python,requires_capability
job:O00937,cap:嵌入式开发,requires_capability
job:O00937,cap:Docker,requires_capability
job:O00937,cap:Git,requires_capability
job:O00937,cap:CI/CD,requires_capability
job:O00890,cap:Python,requires_capability
job:O00890,cap:嵌入式开发,requires_capability
job:O00890,cap:Docker,requires_capability
job:O00890,cap:Git,requires_capability
job:O00890,cap:CI/CD,requires_capability
job:O00764,cap:C++,requires_capability
job:O00764,cap:强化学习,requires_capability
job:O00764,cap:深度学习,requires_capability
job:O00764,cap:端到端学习,requires_capability
job:O00764,cap:仿真,requires_capability
job:O00764,cap:数据标注,requires_capability
job:O01297,cap:C++,requires_capability
job:O01297,cap:端到端学习,requires_capability
job:O01297,cap:数据采集,requires_capability
job:O08051,cap:多模态,requires_capability
job:O08051,cap:Agent,requires_capability
job:O01342,cap:Python,requires_capability
job:O01342,cap:C++,requires_capability
job:O01342,cap:ROS/ROS2,requires_capability
job:O01342,cap:Gazebo,requires_capability
job:O01342,cap:Isaac Sim/Lab,requires_capability
job:O01342,cap:多模态,requires_capability
job:O01342,cap:轨迹优化,requires_capability
job:O01342,cap:力控,requires_capability
job:O01342,cap:运动学,requires_capability
job:O01342,cap:动力学,requires_capability
job:O01342,cap:仿真,requires_capability
job:O01342,cap:传感器,requires_capability
job:O00325,cap:电机驱动,requires_capability
job:O00561,cap:Python,requires_capability
job:O00561,cap:C++,requires_capability
job:O00561,cap:ROS/ROS2,requires_capability
job:O00561,cap:传感器,requires_capability
job:O00561,cap:Linux,requires_capability
job:O00561,cap:Docker,requires_capability
job:O00561,cap:Git,requires_capability
job:O00561,cap:CI/CD,requires_capability
job:O00022,cap:Python,requires_capability
job:O00022,cap:C++,requires_capability
job:O00022,cap:多模态,requires_capability
job:O00022,cap:运动控制,requires_capability
job:O00022,cap:仿真,requires_capability
job:O00022,cap:嵌入式开发,requires_capability
job:O00022,cap:传感器,requires_capability
job:O00022,cap:Linux,requires_capability
job:O00022,cap:CI/CD,requires_capability
job:O00022,cap:标定,requires_capability
job:O01433,cap:C++,requires_capability
job:O01433,cap:嵌入式开发,requires_capability
job:O01433,cap:ARM,requires_capability
job:O01433,cap:Linux,requires_capability
job:O01433,cap:Git,requires_capability
job:O00179,cap:电机驱动,requires_capability
job:O01253,cap:强化学习,requires_capability
job:O01253,cap:机器学习,requires_capability
job:O01253,cap:运动控制,requires_capability
job:O01424,cap:C++,requires_capability
job:O01424,cap:嵌入式开发,requires_capability
job:O01424,cap:ARM,requires_capability
job:O01424,cap:Linux,requires_capability
job:O01424,cap:Git,requires_capability
job:O01324,cap:C++,requires_capability
job:O01324,cap:VLA,requires_capability
job:O01324,cap:端到端学习,requires_capability
job:O01324,cap:数据采集,requires_capability
job:O08200,cap:C++,requires_capability
job:O08200,cap:Java,requires_capability
job:O08200,cap:ROS/ROS2,requires_capability
job:O07907,cap:Isaac Sim/Lab,requires_capability
job:O07907,cap:强化学习,requires_capability
job:O07907,cap:模仿学习,requires_capability
job:O07907,cap:运动控制,requires_capability
job:O07907,cap:力控,requires_capability
job:O07907,cap:动力学,requires_capability
job:O07907,cap:MPC,requires_capability
job:O07907,cap:仿真,requires_capability
job:O07907,cap:嵌入式开发,requires_capability
job:O07907,cap:电机驱动,requires_capability
job:O07907,cap:传感器,requires_capability
job:O02110,cap:计算机视觉,requires_capability
job:O02110,cap:多模态,requires_capability
job:O02110,cap:端到端学习,requires_capability
job:O01887,cap:Python,requires_capability
job:O01887,cap:端到端学习,requires_capability
job:O01386,cap:Python,requires_capability
job:O01386,cap:CI/CD,requires_capability
job:O00249,cap:数据采集,requires_capability
job:O00589,cap:VLA,requires_capability
job:O00589,cap:LLM,requires_capability
job:O00589,cap:强化学习,requires_capability
job:O00589,cap:深度学习,requires_capability
job:O00589,cap:运动控制,requires_capability
job:O00589,cap:仿真,requires_capability
job:O02091,cap:C++,requires_capability
job:O02091,cap:ROS/ROS2,requires_capability
job:O00421,cap:阻抗控制,requires_capability
job:O00421,cap:力控,requires_capability
job:O00421,cap:电机驱动,requires_capability
job:O00421,cap:传感器,requires_capability
job:O01637,cap:强化学习,requires_capability
job:O01637,cap:传感器,requires_capability
job:O03188,cap:AutoCAD,requires_capability
job:O03425,cap:Python,requires_capability
job:O03425,cap:强化学习,requires_capability
job:O03425,cap:计算机视觉,requires_capability
job:O01356,cap:C++,requires_capability
job:O01356,cap:ROS/ROS2,requires_capability
job:O01356,cap:MoveIt,requires_capability
job:O01356,cap:运动控制,requires_capability
job:O01356,cap:运动学,requires_capability
job:O01356,cap:动力学,requires_capability
job:O01356,cap:电机驱动,requires_capability
job:O01356,cap:传感器,requires_capability
job:O01356,cap:数据采集,requires_capability
job:O00316,cap:点云处理,requires_capability
job:O00316,cap:NeRF/3DGS,requires_capability
job:O01775,cap:Python,requires_capability
job:O01775,cap:C++,requires_capability
job:O01775,cap:PyTorch,requires_capability
job:O01775,cap:TensorRT,requires_capability
job:O01775,cap:ONNX,requires_capability
job:O01775,cap:CUDA,requires_capability
job:O01775,cap:LLM,requires_capability
job:O01775,cap:Docker,requires_capability
job:O01775,cap:Kubernetes,requires_capability
job:O01031,cap:传感器,requires_capability
job:O01630,cap:Python,requires_capability
job:O01630,cap:C++,requires_capability
job:O01630,cap:LLM,requires_capability
job:O01630,cap:强化学习,requires_capability
job:O01630,cap:多模态,requires_capability
job:O01630,cap:传感器,requires_capability
job:O01630,cap:RAG,requires_capability
job:O01630,cap:Agent,requires_capability
job:O01630,cap:LangChain,requires_capability
job:O00354,cap:传感器,requires_capability
job:O00170,cap:传感器,requires_capability
job:O00344,cap:传感器,requires_capability
job:O00349,cap:传感器,requires_capability
job:O00449,cap:PyTorch,requires_capability
job:O00449,cap:LLM,requires_capability
job:O00449,cap:数据标注,requires_capability
job:O07978,cap:Python,requires_capability
job:O07978,cap:C++,requires_capability
job:O07978,cap:Java,requires_capability
job:O07978,cap:仿真,requires_capability
job:O07978,cap:嵌入式开发,requires_capability
job:O07978,cap:Docker,requires_capability
job:O07978,cap:CI/CD,requires_capability
job:O07978,cap:DevOps,requires_capability
job:O03357,cap:C++,requires_capability
job:O03357,cap:嵌入式开发,requires_capability
job:O02009,cap:PyTorch,requires_capability
job:O02009,cap:LLM,requires_capability
job:O02009,cap:数据标注,requires_capability
job:O08165,cap:SolidWorks,requires_capability
job:O07914,cap:MuJoCo,requires_capability
job:O07914,cap:强化学习,requires_capability
